timestamp,mission_id,drone_id,altitude_m,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z,heading_deg,gps_lat,gps_lon,distance_to_base_m,battery_level_pct,power_consumption_watts,flight_time_s,mission_type,target_type,object_detected,hover_duration_s,camera_active,recording_mode,ambient_temp_C,wind_speed_mps,wind_dir_deg,weather_condition,region_type,proximity_to_restricted_zone_m,detected_object_count,average_object_size_px,thermal_signature_intensity,detection_confidence_avg,surveillance_pattern,accel_mag,vel_mag,accel_mean,accel_std,accel_rms,vel_mean,vel_std,vel_rms,time,accel_x_smooth,vel_fault,accel_fault,anomaly_score,fault,pred,test_pred,health_score,alert,status,health_smooth,anomaly_score_noisy,status_binary,anomaly_probability,prediction_label,actual,predicted,prediction,severity,health_status
2021-01-02 10:45:00,MSN2832,DR3,115,-7.403642908255988,-0.1147289869566456,0.3477204608309893,0.0516189835788348,1.2623885563866888,1.5289629459238874,312,31.505684844038733,72.59820313042069,960,53,126.39307874488225,3822,Patrol,Human,0,23,1,RGB,23.80354953287687,5.774118590351238,231,Clear,Urban,739,1,89.98362971452798,100.39994125184958,0.9943853410876018,Circle,1.9834356749766384,7.412691857368537,1.716214904402797,0.5050884114119177,1.145137120868069,4.97531418021191,2.08540095191355,4.279719639271471,2021-01-02 10:45:00,0.015018980164511,1,0,0.0966984713950334,0,0,1,90.33015286049664,✅ NORMAL,WARNING,65.47551096244574,9.544123929468586,ANOMALY,0.21,ANOMALY,ANOMALY,ANOMALY,NORMAL,NORMAL, GOOD
2021-01-02 11:00:00,MSN6947,DR7,114,1.188468964460609,-1.2834284897196797,-2.165595671027184,1.306768840866017,-1.133537982362489,-1.412495209323374,187,31.641063806485164,73.45053043188966,361,15,168.72966215047398,1456,Patrol,Human,0,8,1,RGB,27.92144523938874,-0.7685735238109608,116,Rain,Urban,122,0,61.35264856059554,109.06326712585916,0.8134766408145331,Scan,2.233314997325325,2.783783716110483,1.7070776789556148,0.4935526257825559,1.289405014891005,4.796485179598826,2.1974854054809256,1.607218277862084,2021-01-02 11:00:00,0.1860890101844911,1,0,0.7199943667420388,1,1,1,28.00056332579612,🚨 CRITICAL ALERT,NORMAL,65.18403464406164,4.879825730121752,NORMAL,0.17,NORMAL,NORMAL,ANOMALY,ANOMALY,WARNING, MODERATE
2021-01-02 11:15:00,MSN6038,DR2,47,4.133128398667664,3.331031956780313,-0.6724830341402532,-1.09222137811297,-1.8601759850807549,0.732386192930972,284,32.253692493289186,73.43992428618292,1334,31,136.40924942958245,3003,Patrol,Human,0,4,1,RGB,27.02564542653477,2.4218797040890454,330,Cloudy,Forest,380,2,106.21489225121672,116.50688517324728,0.7683851841387965,Patrol,2.2780675516485624,5.350771690903219,1.85014083723772,0.4182931776346353,1.315242914176449,4.75482520678018,2.1809207250084848,3.089269476115202,2021-01-02 11:15:00,0.1817672084102584,1,0,0.0418662933871459,0,0,1,95.8133706612854,✅ NORMAL,WARNING,64.98063623427261,8.062754504182344,ANOMALY,0.17,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, GOOD
2021-01-02 11:30:00,MSN4923,DR9,66,2.482382710330526,-0.7436522708390314,-4.439198045653145,0.3132261454131915,1.8117356981520527,-1.0078514813980448,323,31.85476328702082,73.89825531490192,322,30,115.63882555349072,3553,Return,Structure,1,2,1,Night Vision,30.771220393974133,3.1250161469847697,281,Cloudy,Urban,758,2,91.78644064104238,114.75156563961752,0.5034584305315912,Circle,2.0967263690537075,5.14020640723723,1.899966454437515,0.4146434926776249,1.2105455335901447,4.606675412527685,2.0883681614211445,2.967699552908654,2021-01-02 11:30:00,0.2648742556926301,1,0,0.1119454003083131,0,0,1,88.80545996916868,✅ NORMAL,WARNING,64.59011841698806,7.706487451124478,ANOMALY,0.16,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 11:45:00,MSN1949,DR7,50,2.2998641831205853,-0.0008198481098607,-0.9568582113242128,-0.6675687824513199,-1.1030790186306478,0.2710595818465726,283,31.79211428512252,72.37189051309164,988,66,102.698696941036,2256,Patrol,Human,0,3,1,Thermal,31.812574149397868,3.189747616370616,22,Clear,Urban,91,2,111.7944444513,107.48184985715604,0.7276944268275871,Hover,1.3175373609721772,2.4909744216933283,1.911821880307522,0.393531519541716,0.7606805500246757,4.073025977574575,1.8410865701075203,1.4381647529091155,2021-01-02 11:45:00,0.2119244006038944,1,0,0.8390051420117267,0,1,1,16.099485798827327,🚨 CRITICAL ALERT,NORMAL,65.13350920632094,3.7726488131124825,NORMAL,0.11,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-02 12:00:00,MSN4946,DR10,49,-5.500242031346795,-6.450805435690647,1.2570669617152788,-1.5342789229106486,-1.999058177572941,-0.9372786549063878,237,32.3183929118433,73.9727655297064,565,22,116.1885551615173,3630,Scan,Structure,0,25,1,RGB,27.753455380683747,0.7941040708097926,6,Clear,Coastal,532,1,83.4540116374133,113.36221677663386,0.5484936856625677,Scan,2.6886310062097096,8.570050788575642,2.009324455400212,0.4549576998660899,1.5522818351867502,4.769475984246286,2.1026641757259195,4.947921129752912,2021-01-02 12:00:00,0.11821400208245,1,0,0.0087248342836141,0,0,1,99.12751657163858,✅ NORMAL,CRITICAL,64.50782360375833,11.18991701310897,ANOMALY,0.25,ANOMALY,ANOMALY,ANOMALY,NORMAL,NORMAL, GOOD
2021-01-02 12:15:00,MSN2290,DR9,32,4.984234851595613,1.873242273407668,-2.083201057402291,-0.7512100291228926,-2.499333815365074,-1.5116221761770623,131,32.53170147345565,72.19733193592607,374,52,189.8952640998569,4471,Return,Human,1,30,1,RGB,23.2529448104321,4.155041240716917,286,Cloudy,Urban,655,0,105.69540235933728,128.59866051314268,0.9003263202177594,Circle,3.0159555089544066,5.717635902740213,2.114834593369447,0.5540268135636888,1.741262724958761,4.73480101356119,2.081691686004916,3.301078627575331,2021-01-02 12:15:00,0.0809553629671332,1,1,0.1031631864238486,0,0,1,89.68368135761513,✅ NORMAL,WARNING,64.27898572258204,9.2111523690566,ANOMALY,0.28,ANOMALY,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 12:30:00,MSN2403,DR7,75,-1.1385526754188513,-0.1113998923677507,3.599503321025669,-1.2711294418122865,-0.6599831045112814,-1.0245746004460063,54,32.8242281763582,73.61377365045674,1065,49,86.63318738124642,1747,Patrol,Vehicle,1,2,1,RGB,34.66120649750766,3.0747912405103484,70,Cloudy,Forest,196,1,88.9233487026438,71.06747279961658,0.3293930717669903,Patrol,1.760994283909365,3.7769215359599135,2.148180773664337,0.5168505570388342,1.0167105238564642,4.8427700403452825,1.9902605077632745,2.18060666549455,2021-01-02 12:30:00,0.0218247272111045,1,0,0.4408508157752167,0,0,1,55.91491842247833,✅ NORMAL,WARNING,64.2254920017771,5.039279665982192,ANOMALY,0.15,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 12:45:00,MSN8962,DR6,66,1.674870079967255,-4.982666230967284,2.349035739104792,-0.9661516391658594,-0.8606170424234478,0.9274773538008848,166,31.869002558284183,73.79664346397057,784,92,76.38735355950266,277,Circle,Human,0,2,1,RGB,27.68777768576848,2.5865951492692134,241,Clear,Urban,149,2,43.92033238943999,154.55823939784568,0.80224622412235,Patrol,1.5919563201878533,5.757614215765313,2.149316133912877,0.5154758737116363,0.9191164099985832,5.053135059434409,1.961614349604677,3.32416011736212,2021-01-02 12:45:00,-0.0495599260586772,1,0,0.1478190907236335,0,0,1,85.21809092763665,✅ NORMAL,WARNING,63.91276454060952,6.65973459802406,ANOMALY,0.17,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 13:00:00,MSN2133,DR3,33,-1.312355595049771,-0.3699477351139451,-0.3044417532682317,0.804306474031966,-0.6804121481066615,0.1070024285517352,151,31.55038392143029,73.71661638640305,1037,25,225.761792026592,1586,Patrol,Structure,0,26,1,RGB,17.474804320722086,2.911522267902095,323,Clear,Rural,561,1,22.94169304603347,124.3490090289298,0.3996644943533824,Hover,1.058923564369414,1.3970767035876774,2.002554263760716,0.5983964055124301,0.6113698049399191,4.839772723994156,2.241653586456608,0.8066026108949005,2021-01-02 13:00:00,0.0448846561407523,1,0,0.8626085824148281,0,1,1,13.739141758517192,🚨 CRITICAL ALERT,NORMAL,64.62028969079874,2.5406789415781645,NORMAL,0.14,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-02 13:15:00,MSN9727,DR6,49,-0.5324122359758543,3.5138528575815777,-0.8766401772630364,0.1681278115637109,-0.3025844126352963,0.3379621537174924,261,31.660840361743432,72.05731737275262,459,17,188.89225734957708,193,Track,Vehicle,0,12,1,RGB,23.77651009548382,1.985404347881658,36,Cloudy,Urban,18,1,132.66591000185844,29.793334596740934,0.3149963750049505,Hover,0.4837796038863315,3.66048121073484,1.8525886566516847,0.7676890601058205,0.279310284532224,4.464551659330786,2.070641455839076,2.1133798123813268,2021-01-02 13:15:00,-0.0521315015280544,1,0,0.587793697130109,1,0,1,41.2206302869891,⚠️ WARNING,NORMAL,65.01008382926096,4.829391025579161,NORMAL,0.09,NORMAL,NORMAL,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 13:30:00,MSN3060,DR2,107,2.3872196752404045,0.85878701714821,-2.943005604277061,-1.7638555344100515,-1.135117242128448,-0.0145254722779183,332,32.81346117128963,72.40840970777111,259,52,121.39735665618416,2204,Patrol,Structure,0,8,1,RGB,30.179763241170384,0.9312255435128,15,Clear,Urban,764,1,73.25616097019665,102.12647034528942,0.5306825942654685,Scan,2.0975911157780867,3.885564940325076,1.839016268496961,0.7613839736769148,1.2110447953442458,4.574729781752245,1.9993570328421724,2.2433319642504546,2021-01-02 13:30:00,-0.2484877165097127,1,0,0.3036299410125518,0,0,1,69.63700589874482,✅ NORMAL,WARNING,64.85685987229228,5.711015306357421,ANOMALY,0.13,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 13:45:00,MSN3103,DR1,46,3.69459343551228,-1.6787092996323048,-1.0231346083371162,-1.3183065228077393,0.8908995863249187,0.8951855654441899,51,31.959288784195586,72.32240004514777,282,28,126.25867788403488,4951,Return,Vehicle,0,31,0,RGB,17.050007158973457,7.944863690153217,324,Rain,Urban,799,1,119.0844083050859,157.12906911821992,0.5897366650515035,Hover,1.8256482020287967,4.185079448849156,1.7937743335349847,0.7456760055682086,1.054038480886882,4.458160557546838,1.982998834533008,2.416256746373031,2021-01-02 13:45:00,-0.2761552709557806,1,0,0.294219653456003,0,0,1,70.57803465439969,✅ NORMAL,WARNING,64.59918751108015,5.8461309669528605,ANOMALY,0.16,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 14:00:00,MSN8787,DR5,39,-0.7029097994897027,-2.2025829664985683,-0.2892379231710034,0.3590993522638614,0.9501693353619908,-0.9708602169598918,238,32.54920830137222,72.82432218258938,1271,14,138.69984417807404,2165,Patrol,Human,0,0,1,Night Vision,33.00298005142563,2.0797052790812494,254,Clear,Forest,888,3,78.99418393729252,172.14080953317645,0.6751201939730077,Scan,1.4051134016633604,2.3300455975642542,1.7246130367959502,0.746528177781326,0.8112426006922919,4.177144476579541,2.0726940537493976,1.3452524529778245,2021-01-02 14:00:00,-0.2465956222446226,1,0,0.8486352010851532,1,1,1,15.136479891484678,🚨 CRITICAL ALERT,NORMAL,64.84061379647676,3.5898665939289214,NORMAL,0.12,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-02 14:15:00,MSN3705,DR1,65,0.5109157450866972,0.5372349200078134,-0.5089064568563834,-0.132581329246516,0.4336270536108689,0.2358609651350907,82,32.25295884286951,73.3899668473787,1963,22,188.8487390192752,1021,Scan,Unknown,1,11,1,Night Vision,20.974137125931613,2.079408778041836,291,Clear,Urban,365,2,78.80749282174442,129.74888113883344,0.5369625025961362,Patrol,0.5111170368540584,0.8992452611403713,1.6439710043841385,0.833837810242234,0.2950935588150945,4.017971560524247,2.268446345569762,0.5191794935868888,2021-01-02 14:15:00,-0.2298474487999352,1,0,0.8630599116068087,0,1,1,13.694008839319128,🚨 CRITICAL ALERT,NORMAL,65.52739276738797,1.7679602258250002,NORMAL,0.09,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-02 14:30:00,MSN5342,DR4,117,-3.391294669156361,2.8414380060279854,0.8262066050049266,0.3672541187183907,0.3418712041890234,-0.8969474187803887,358,31.601260803955533,73.73717309680319,1810,84,170.38357049311233,2590,Return,Human,0,27,0,RGB,29.98132361325235,5.033616780928969,138,Clear,Urban,94,5,93.28625591928224,127.445847288124,0.948745025562937,Patrol,1.0277481111761173,4.500807353053717,1.477882714880779,0.7652256297403774,0.5933706486466608,3.611047216972053,1.638714614666562,2.5985423368562106,2021-01-02 14:30:00,-0.2613228481146282,1,0,0.2038839170227694,0,0,1,79.61160829772305,✅ NORMAL,WARNING,66.06139743150943,5.133488624578685,ANOMALY,0.13,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 14:45:00,MSN9645,DR1,46,3.1901455666071885,-0.5318716843577349,1.3307510816520585,0.1875880985112457,-1.1323292511404657,1.2029614646098057,160,32.64840097939317,73.8195184805243,1000,35,144.73456914255578,650,Patrol,Human,1,8,1,RGB,30.229328098535355,1.845580677142708,71,Rain,Urban,11,2,67.10789990519876,78.77993138348413,0.9444440991336616,Circle,1.6626710778225384,3.4972581640598337,1.3425542717675922,0.5533206146890549,0.9599435943546476,3.3890094431040154,1.462520450843129,2.0191429424455616,2021-01-02 14:45:00,-0.3101101376368306,1,0,0.4531810674866176,0,0,1,54.681893251338245,✅ NORMAL,WARNING,65.925004597431,5.095706548253115,ANOMALY,0.14,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 15:00:00,MSN7932,DR7,81,-6.380563090583589,0.2219228066281971,1.6519865452254756,1.3449871862278957,0.3175944906839015,-0.4956042254237491,53,31.87842591232066,73.03807669246173,364,60,180.6639473129583,1515,Patrol,Vehicle,1,0,1,RGB,30.97202734423532,2.8542289266037866,343,Clear,Rural,331,0,45.8029602226643,174.09960249290975,0.8537880136545668,Scan,1.4681554208897207,6.594686848564179,1.3132703854656278,0.5361987057766499,0.8476399274628886,3.670785974364442,1.78209010629566,3.8074442272398135,2021-01-02 15:00:00,-0.3092758732121764,1,0,0.1080010744196381,0,0,1,89.19989255803618,✅ NORMAL,WARNING,65.55753343682392,7.140448074351768,ANOMALY,0.14,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 15:15:00,MSN4470,DR9,90,-4.256946819293781,0.529940513643941,0.2002264470015199,1.662770083818759,0.2017319806359484,-0.3724569695552878,89,32.41574658667538,73.60540194655576,817,47,154.93619519171114,3483,Patrol,Human,0,2,1,RGB,25.180647099467308,1.3650082598679387,256,Clear,Urban,46,3,63.20840697749701,65.71986053690156,0.6549869558992427,Patrol,1.7158742196980097,4.294475963418063,1.325662175416643,0.544719081651135,0.990660442638185,3.524472149129717,1.64663515696577,2.479416853507796,2021-01-02 15:15:00,-0.2397994441598945,1,0,0.1512877667462916,0,0,1,84.87122332537083,✅ NORMAL,WARNING,65.70905625384208,5.671306648210753,ANOMALY,0.16,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 15:30:00,MSN9835,DR3,46,-7.005502293328032,-0.4629164395085959,-0.5394801194894018,1.261118245215279,0.5959447636882002,0.8690330381201532,68,32.350450141828134,72.05005758678645,1869,42,151.8715352343519,4645,Patrol,Structure,0,4,1,Thermal,24.65288582741837,2.8793362262923106,266,Clear,Urban,987,3,85.63156495638138,91.55035490830332,0.5161211022128877,Patrol,1.6434073783230354,7.041476607297359,1.3841105568120056,0.5442752873422039,0.9488216922630216,4.088912139500684,1.7969186592349151,4.065398414715583,2021-01-02 15:30:00,-0.0835219119915566,1,0,0.1011810455826319,0,0,1,89.8818954417368,✅ NORMAL,WARNING,65.09928327827336,8.478312153506582,ANOMALY,0.2,ANOMALY,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 15:45:00,MSN4295,DR9,87,-0.9231102299673551,1.5605641695540915,-3.353685297987053,1.5936341411957955,-0.2432668478468485,-0.0457510956491781,192,31.71662086690099,73.49174599729517,1321,20,132.2418769978559,1960,Patrol,Human,0,1,0,Thermal,34.89322989794627,4.437247548389099,98,Clear,Forest,462,1,89.00697953915457,82.88354976276057,0.8968879526708906,Circle,1.612743531377293,3.812439914529925,1.4970069495611018,0.4447648008914233,0.931117911974508,4.104108009880194,1.793532352551822,2.201113210923126,2021-01-02 15:45:00,-0.0064211541107085,1,0,0.3629070336188504,0,0,1,63.70929663811496,✅ NORMAL,WARNING,65.55842224971335,5.752837483365516,ANOMALY,0.16,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 16:00:00,MSN6107,DR2,55,-0.3725559617816304,-1.2156770393783274,-1.3766793400596322,-0.0994699242650215,0.6568168045031271,-1.2092937863975162,286,32.68319709694799,72.57859142988481,882,44,189.47607094051068,3354,Track,Human,0,56,1,Night Vision,29.22683303343566,5.328357499592152,34,Clear,Rural,166,0,76.6872617300167,111.2997260974996,0.5994287666481555,Hover,1.3797441945268802,1.874010302553781,1.4252222574359812,0.3918418538391005,0.7965956821229176,3.902952546103065,1.928492911914744,1.0819603526435575,2021-01-02 16:00:00,-0.0767330923672605,1,0,0.8584139413366709,0,1,1,14.158605866332907,🚨 CRITICAL ALERT,NORMAL,65.93479331412038,4.022433103925368,NORMAL,0.12,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-02 16:15:00,MSN7537,DR3,77,1.1279693357202063,6.600328459898005,-0.4670848606331612,1.3169873768055285,0.0778912675373896,1.8174633917967653,23,31.95763632802446,73.4590359142656,1157,61,156.1256978818373,389,Scan,Human,0,3,0,Thermal,18.46032891503788,2.147188695534943,171,Clear,Urban,336,1,74.5554620747071,158.24893967421735,0.4697556311067147,Idle,2.2458174415444128,6.7122886460504185,1.4672391813875427,0.4567082275340882,1.2966233044264233,4.15567346582319,2.125136840099195,3.8753416566756775,2021-01-02 16:15:00,0.0437273453786644,1,0,0.1267333214813612,0,0,1,87.32666785186389,✅ NORMAL,WARNING,65.90311747904319,9.443206342818804,ANOMALY,0.16,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 16:30:00,MSN7118,DR7,77,3.206248601327686,0.2653382689788935,2.369672964898902,1.0328184292994531,1.0070400133359894,1.7273267918132151,260,31.93115986853588,72.21423797002524,787,32,176.54079467881343,677,Scan,Human,0,7,1,RGB,24.18541382194304,4.285800621338611,103,Clear,Rural,279,2,44.1135976157968,128.84755607077994,0.7032313332891459,Patrol,2.2504446987375792,3.9957207674052015,1.5517723110949646,0.5180448731738981,1.2992948526125077,4.322240982807285,2.029260392840105,2.3069304606679712,2021-01-02 16:30:00,0.0797069595729774,1,0,0.2405218374874876,0,0,1,75.94781625125124,✅ NORMAL,WARNING,66.13664185213997,6.053348195266276,ANOMALY,0.16,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 16:45:00,MSN8177,DR9,69,-1.0206716590941176,-2.7129845498938643,-0.1314533884810758,0.437118777816529,-0.3482284076467977,-0.3453150765461127,324,32.112874958421656,73.92875388423253,747,23,212.53835301613967,408,Scan,Human,0,26,1,Thermal,30.87855331028353,5.017051179202012,34,Fog,Coastal,81,1,90.01827336392401,87.54556980357776,0.383771751919974,Track,0.6569462321241275,2.90160917371446,1.5663552306219717,0.4865933862611047,0.3792880839599754,4.522477374064693,1.7308131865354397,1.675244837527131,2021-01-02 16:45:00,0.1349413375863699,1,0,0.8343120279115621,0,1,1,16.56879720884379,🚨 CRITICAL ALERT,NORMAL,66.27615292902135,2.8599276797476625,NORMAL,0.09,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-02 17:00:00,MSN9479,DR3,35,1.4147404761313096,0.991006312459002,-2.962839736573647,0.2864545414125931,-1.3311880625065893,-1.8403028815074791,259,31.842276485384915,72.23069483848167,450,5,132.34686950967188,268,Patrol,Human,0,21,1,Night Vision,19.35620815253857,2.3061430337707782,359,Fog,Forest,487,1,45.84740566151155,133.75910543441483,0.8334562147765565,Patrol,2.289286473497949,3.429577733593107,1.6925090668541547,0.4949009059986904,1.3217201617262102,4.415354412118632,1.765113635773314,1.9800676276967268,2021-01-02 17:00:00,0.225978010802532,1,0,0.4038077886296274,1,0,1,59.61922113703726,✅ NORMAL,WARNING,66.11899206453069,6.3081769015620734,ANOMALY,0.2,ANOMALY,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 17:15:00,MSN8397,DR9,98,-4.346105741570601,3.084794262706805,-0.5455123772757043,0.4435948548147357,0.0663189083097365,-2.0632671368681,274,32.573990531014,72.08782503446898,336,72,150.40901305707004,3538,Patrol,Unknown,0,3,1,RGB,27.90871523275508,2.7896575456038053,22,Clear,Forest,207,1,94.35497229202062,165.41586090840505,0.8169714803484611,Scan,2.111455865249708,5.357441041570383,1.7373875455968717,0.511949161601331,1.2190496121839327,4.601372699869688,1.755601631212685,3.09312002751821,2021-01-02 17:15:00,0.2857182549994134,1,0,0.0503381530594541,0,0,1,94.9661846940546,✅ NORMAL,WARNING,66.3387437584338,7.847354412179918,ANOMALY,0.2,ANOMALY,ANOMALY,ANOMALY,NORMAL,NORMAL, GOOD
2021-01-02 17:30:00,MSN2982,DR10,52,1.7677625703850783,4.311792122338666,-4.836401842613707,1.3836475787859657,0.0959602591293084,-1.5371216169456046,5,32.35107930874706,72.20845465909214,500,24,192.49007408630072,2075,Patrol,Vehicle,1,6,1,RGB,22.674520718714067,1.2159563016797987,261,Rain,Urban,160,0,130.54051271647828,110.28893341290312,0.7106641633452546,Patrol,2.070369981161314,6.716198224796042,1.7976090016240307,0.5121797237015042,1.1953286659456048,4.613523837492874,1.7712814881287622,3.8775988530168815,2021-01-02 17:30:00,0.418457106029326,1,0,0.0230896273578797,0,0,1,97.69103726421204,✅ NORMAL,WARNING,65.62682261063932,8.771382840378658,ANOMALY,0.14,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, GOOD
2021-01-02 17:45:00,MSN5061,DR5,42,-1.1361198693843244,-2.556820404213091,4.373455058903684,1.420030446167157,-0.3761739883655977,1.2707366289213298,228,31.708730130270794,72.66800691259932,1320,66,129.65894355116126,156,Patrol,Human,1,25,0,Night Vision,22.54212395008295,2.67261773682872,161,Clear,Urban,338,0,113.38999501503096,93.23930497375584,0.7200059450721391,Patrol,1.942360655915096,5.191840530029834,1.82025764524574,0.513170480726653,1.121422447555919,4.703260294154051,1.7760466499773837,2.9975105276023344,2021-01-02 17:45:00,0.5377662102959768,1,0,0.1337086034353128,0,0,1,86.62913965646871,✅ NORMAL,WARNING,65.1582897885884,6.6766817260393,ANOMALY,0.17,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 18:00:00,MSN4681,DR5,32,-1.0192315743656395,-1.5272037953657591,-2.0205163958545698,-0.411493859431969,-0.1129156799095866,-0.4011397161547413,242,31.63550334672429,73.97106711616219,527,29,175.12743751578805,131,Return,Vehicle,0,15,1,Night Vision,25.32786315442944,5.143619536307012,346,Rain,Urban,18,1,73.68821659944867,86.95179981641233,0.513128228922068,Track,0.5856536681319153,2.730141194275596,1.7144822742266277,0.6455989598689944,0.3381273029478531,4.272126752851875,1.665207944204003,1.5762477534407018,2021-01-02 18:00:00,0.4769761936227801,1,0,0.8579572957267095,0,1,1,14.204270427329046,🚨 CRITICAL ALERT,NORMAL,65.44318325276187,2.7733850129870787,NORMAL,0.11,NORMAL,NORMAL,ANOMALY,ANOMALY,CRITICAL, POOR
2021-01-02 18:15:00,MSN2049,DR2,74,-0.1280809529960856,1.0400518957479614,0.9618992450411964,-1.5269403688006236,0.0776748650381593,-0.9302595595491656,132,31.54150549646477,72.88890779192711,1167,55,156.59222449936655,521,Patrol,Human,0,13,1,RGB,23.03071005897412,3.952334571634327,79,Clear,Forest,655,1,92.09249988945038,91.67451002050588,0.55001876547328,Patrol,1.7896824083239709,1.4224495892579594,1.7321761619212954,0.6449251209429517,1.0332736202097823,4.033127720324679,1.8942720691851225,0.8212516532667555,2021-01-02 18:15:00,0.3922227846045634,1,0,0.7675980461310266,0,1,1,23.240195386897344,🚨 CRITICAL ALERT,NORMAL,65.75083078859362,2.587232831042531,NORMAL,0.14,NORMAL,NORMAL,ANOMALY,ANOMALY,WARNING, MODERATE
2021-01-02 18:30:00,MSN6539,DR8,82,-2.2270675956856354,5.610227892501232,1.6285863471534945,1.2944004370988205,-0.0894793418933115,0.5104418067363504,254,32.04923426571486,73.91135146278944,450,53,171.88643295431677,1074,Patrol,Human,0,9,0,RGB,27.94088364516585,3.831897820820191,172,Clear,Forest,328,1,101.33425993650776,113.50166325566902,0.3877387502763215,Patrol,1.3942847206548408,6.251942143981067,1.7336302145340912,0.6440580457242399,0.8049906587970544,4.470920904467407,1.845087193089911,3.609560479785435,2021-01-02 18:30:00,0.545135583180007,1,0,0.126061828116631,0,0,1,87.3938171883369,✅ NORMAL,WARNING,65.43739857479315,8.296954293391158,ANOMALY,0.16,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 18:45:00,MSN1344,DR2,31,-0.5724631772045147,5.140718632797325,0.5185607460575279,0.6827663994519558,-1.1928303111243124,0.0744048361869713,303,32.47377399057072,72.88644311667294,909,19,169.90223307368674,2006,Track,Human,1,25,1,RGB,32.7485027209931,3.534931466140783,258,Rain,Urban,73,0,78.05552279134122,142.86264707205592,0.4603364015478866,Patrol,1.3764266006603918,5.198423549326894,1.6466911304456893,0.6256526831317611,0.7946802684110387,4.319534394795054,1.69690806216943,3.001311235565572,2021-01-02 18:45:00,0.6451892292929917,1,0,0.1514964721314217,1,0,1,84.85035278685783,✅ NORMAL,WARNING,65.40981111038252,6.5445104730292005,ANOMALY,0.13,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
2021-01-02 19:00:00,MSN4770,DR9,67,3.860757361746455,-2.785760802046632,0.6817081487915274,1.1223276558056046,-1.078004607291293,-0.4871695812142369,127,32.55932065789209,72.75203183665622,221,67,106.83957177444736,885,Patrol,Human,0,13,1,RGB,24.39933879291529,1.3838720104646258,237,Clear,Forest,198,2,39.03999816216009,146.67941614805227,0.7063164701138552,Patrol,1.630658609638392,4.809432050941952,1.5847125215357702,0.5888120535888723,0.9414611872311064,4.4009055231487295,1.69916334268172,2.77672688926055,2021-01-02 19:00:00,0.6833506444700789,1,0,0.1996950712485627,0,0,1,80.03049287514372,✅ NORMAL,WARNING,65.6543281640962,6.322562655962152,ANOMALY,0.14,NORMAL,ANOMALY,ANOMALY,NORMAL,NORMAL, MODERATE
